trace_id,zone,kepler_duration_sum_ms,energy_joules,start_energy_joules,end_energy_joules,energy_start_ts,energy_end_ts,exper_name,interval_ms,cpu_ms,sleep_ms,active_interval_ms,idle_scrapping_ms,source_csv
b45d125d1e29bf93a6b880daba992056,total,,3.6469600000000035,31.633636,35.280596,2025-11-28T02:13:03.806000+00:00,2025-11-28T02:13:04.449000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_9/logs/exp1_active.20251128T021322Z_kepler.csv
ceb3c1de9302d53fc3ab552debd57391,total,,2.8743259999999964,37.740141,40.614467,2025-11-28T02:13:06.607000+00:00,2025-11-28T02:13:07.241000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_9/logs/exp1_active.20251128T021322Z_kepler.csv
fb885683e221f3c143cde6bfcb4457c2,total,,3.3928909999999988,43.002809,46.3957,2025-11-28T02:13:09.398000+00:00,2025-11-28T02:13:10.061000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_9/logs/exp1_active.20251128T021322Z_kepler.csv
0986ccfd690e03699b9709dc70d874cf,total,,2.8526669999999967,48.466770000000004,51.319437,2025-11-28T02:13:12.218000+00:00,2025-11-28T02:13:12.863000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_9/logs/exp1_active.20251128T021322Z_kepler.csv
1ce54c94583c4c922493514669d864d4,total,,3.0457269999999994,53.801163,56.84689,2025-11-28T02:13:15.019000+00:00,2025-11-28T02:13:15.678000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_9/logs/exp1_active.20251128T021322Z_kepler.csv
859bffd85ea25ac96fb9f1734a781d02,total,,3.3707979999999935,59.376184,62.746981999999996,2025-11-28T02:13:17.832000+00:00,2025-11-28T02:13:18.464000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_9/logs/exp1_active.20251128T021322Z_kepler.csv
dd5dae2c9fd9b989576a92e52e78464a,total,,2.630627999999998,13.073041000000002,15.703669,2025-11-28T02:11:42.377000+00:00,2025-11-28T02:11:43.009000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_8/logs/exp1_active.20251128T021212Z_kepler.csv
b95ea5fa720bdc8fc90b3ea4381f56fa,total,,3.1057700000000033,17.079219,20.184989,2025-11-28T02:11:45.165000+00:00,2025-11-28T02:11:45.827000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_8/logs/exp1_active.20251128T021212Z_kepler.csv
8d9a36c980d54aaba8d6f7b23321081b,total,,3.0053090000000005,24.764921,27.77023,2025-11-28T02:11:47.983000+00:00,2025-11-28T02:11:48.622000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_8/logs/exp1_active.20251128T021212Z_kepler.csv
cadf6c234d7f4da6499cc8fc413a8891,total,,3.693860000000001,30.923533,34.617393,2025-11-28T02:11:50.779000+00:00,2025-11-28T02:11:51.433000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_8/logs/exp1_active.20251128T021212Z_kepler.csv
d0567c753bfa41eaa80f5cdef7e75d5f,total,,3.246769999999998,36.943064,40.189834,2025-11-28T02:11:53.592000+00:00,2025-11-28T02:11:54.226000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_8/logs/exp1_active.20251128T021212Z_kepler.csv
531edf13171ee28e6d324ddc250d46cf,total,,3.129403999999994,42.952732000000005,46.082136,2025-11-28T02:11:56.382000+00:00,2025-11-28T02:11:57.031000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_8/logs/exp1_active.20251128T021212Z_kepler.csv
d402413ed2ab67263431da38c131bed5,total,,3.301916999999989,47.82861200000001,51.130528999999996,2025-11-28T02:11:59.188000+00:00,2025-11-28T02:11:59.846000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_8/logs/exp1_active.20251128T021212Z_kepler.csv
18a4cbb9fa74eb79bcb727bb05e41930,total,,2.952345000000001,54.986054,57.938399000000004,2025-11-28T02:12:02.003000+00:00,2025-11-28T02:12:02.650000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_8/logs/exp1_active.20251128T021212Z_kepler.csv
96642f54863e0c32d8fc128ee4035b10,total,,3.140191999999999,62.260243,65.400435,2025-11-28T02:12:04.808000+00:00,2025-11-28T02:12:05.456000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_8/logs/exp1_active.20251128T021212Z_kepler.csv
ea25a61a6f3c7eae2e6ffde07d2ddbd4,total,,3.417793000000003,69.110186,72.527979,2025-11-28T02:12:07.613000+00:00,2025-11-28T02:12:08.265000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_8/logs/exp1_active.20251128T021212Z_kepler.csv
9a6965899282d6e6c65f0c0c9b3fe7a1,total,,3.207535,10.486885000000001,13.694420000000001,2025-11-28T02:04:42.059000+00:00,2025-11-28T02:04:42.729000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_2/logs/exp1_active.20251128T020512Z_kepler.csv
717e6da0915f26e05cb1fd5fa9398b0f,total,,2.954391000000001,16.072692,19.027083,2025-11-28T02:04:44.887000+00:00,2025-11-28T02:04:45.550000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_2/logs/exp1_active.20251128T020512Z_kepler.csv
f87212e72acf2c7730cd60265db82e33,total,,3.499554,22.788456999999998,26.288010999999997,2025-11-28T02:04:47.707000+00:00,2025-11-28T02:04:48.373000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_2/logs/exp1_active.20251128T020512Z_kepler.csv
4b146f5ef524502880007422c3befa3d,total,,3.0234730000000027,34.481034,37.504507000000004,2025-11-28T02:04:50.531000+00:00,2025-11-28T02:04:51.196000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_2/logs/exp1_active.20251128T020512Z_kepler.csv
fd6a521f93ca02b8c4d09cc7c8e4b1c1,total,,3.665490999999996,39.465993000000005,43.131484,2025-11-28T02:04:53.359000+00:00,2025-11-28T02:04:53.995000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_2/logs/exp1_active.20251128T020512Z_kepler.csv
6f1d794bd2d30065d2eb75c8c6952ed1,total,,3.011841000000004,44.743187999999996,47.755029,2025-11-28T02:04:56.150000+00:00,2025-11-28T02:04:56.794000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_2/logs/exp1_active.20251128T020512Z_kepler.csv
65fa518e975e94693e7644399bf8accc,total,,2.9421699999999973,49.880834,52.823004,2025-11-28T02:04:58.950000+00:00,2025-11-28T02:04:59.578000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_2/logs/exp1_active.20251128T020512Z_kepler.csv
