mode,execution_ms,idle_scrapping_ms,active_interval_ms,active_fraction,n_traces,mean_delta_energy_j,median_delta_energy_j,std_delta_energy_j,mean_delta_energy_j_no_outliers,median_delta_energy_j_no_outliers,std_delta_energy_j_no_outliers,base_dir,source_csv_list
compute,1000.0,1000.0,1000.0,1.0,300,-4340.313576036666,2.604829000000002,49274.03406591125,2.107747208955255,1.000976999999999,3.5994624566512106,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1000ms_actscr/exp_10/logs/exp1_active.20251126T165622Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1000ms_actscr/exp_10/logs/exp1_active.20251126T165622Z_kepler.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1000ms_actscr/exp_10/logs/exp1_active.20251126T165622Z_node.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1000ms_actscr/exp_11/logs/exp1_active.20251126T165737Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1000ms_actscr/exp_11/logs/exp1_active.20251126T165737Z_kepler.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1000ms_actscr/exp_11/logs/exp1_active.20251126T165737Z_node.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1000ms_actscr/exp_12/logs/exp1_active.20251126T165851Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1000ms_actscr/exp_12/logs/exp1_active.20251126T165851Z_kepler.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1000ms_actscr/exp_12/logs/exp1_active.20251126T165851Z_node.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1000ms_actscr/exp_13/logs/exp1_active.20251126T170004Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1000ms_actscr/exp_13/logs/exp1_active.20251126T170004Z_kepler.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1000ms_actscr/exp_13/logs/exp1_active.20251126T170004Z_node.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1000ms_actscr/exp_14/logs/exp1_active.20251126T170117Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1000ms_actscr/exp_14/logs/exp1_active.20251126T170117Z_kepler.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1000ms_actscr/exp_14/logs/exp1_active.20251126T170117Z_node.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1000ms_actscr/exp_15/logs/exp1_active.20251126T170232Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1000ms_actscr/exp_15/logs/exp1_active.20251126T170232Z_kepler.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1000ms_actscr/exp_15/logs/exp1_active.20251126T170232Z_node.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1000ms_actscr/exp_16/logs/exp1_active.20251126T170345Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1000ms_actscr/exp_16/logs/exp1_active.20251126T170345Z_kepler.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1000ms_actscr/exp_16/logs/exp1_active.20251126T170345Z_node.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1000ms_actscr/exp_17/logs/exp1_active.20251126T170459Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1000ms_actscr/exp_17/logs/exp1_active.20251126T170459Z_kepler.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1000ms_actscr/exp_17/logs/exp1_active.20251126T170459Z_node.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1000ms_actscr/exp_18/logs/exp1_active.20251126T170613Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1000ms_actscr/exp_18/logs/exp1_active.20251126T170613Z_kepler.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1000ms_actscr/exp_18/logs/exp1_active.20251126T170613Z_node.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1000ms_actscr/exp_19/logs/exp1_active.20251126T170727Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1000ms_actscr/exp_19/logs/exp1_active.20251126T170727Z_kepler.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1000ms_actscr/exp_19/logs/exp1_active.20251126T170727Z_node.csv
compute,1000.0,1000.0,0.39062,0.00039,300,103.15538947666724,4.988578,60116.37502504411,60.56101848473357,4.992255500000001,102.25779621535592,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.39062ms_actscr/exp_0/logs/exp1_active.20251126T192340Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.39062ms_actscr/exp_0/logs/exp1_active.20251126T192340Z_kepler.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.39062ms_actscr/exp_0/logs/exp1_active.20251126T192340Z_node.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.39062ms_actscr/exp_1/logs/exp1_active.20251126T192454Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.39062ms_actscr/exp_1/logs/exp1_active.20251126T192454Z_kepler.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.39062ms_actscr/exp_1/logs/exp1_active.20251126T192454Z_node.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.39062ms_actscr/exp_2/logs/exp1_active.20251126T192607Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.39062ms_actscr/exp_2/logs/exp1_active.20251126T192607Z_kepler.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.39062ms_actscr/exp_2/logs/exp1_active.20251126T192607Z_node.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.39062ms_actscr/exp_3/logs/exp1_active.20251126T192720Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.39062ms_actscr/exp_3/logs/exp1_active.20251126T192720Z_kepler.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.39062ms_actscr/exp_3/logs/exp1_active.20251126T192720Z_node.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.39062ms_actscr/exp_4/logs/exp1_active.20251126T192833Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.39062ms_actscr/exp_4/logs/exp1_active.20251126T192833Z_kepler.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.39062ms_actscr/exp_4/logs/exp1_active.20251126T192833Z_node.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.39062ms_actscr/exp_5/logs/exp1_active.20251126T192947Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.39062ms_actscr/exp_5/logs/exp1_active.20251126T192947Z_kepler.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.39062ms_actscr/exp_5/logs/exp1_active.20251126T192947Z_node.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.39062ms_actscr/exp_6/logs/exp1_active.20251126T193100Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.39062ms_actscr/exp_6/logs/exp1_active.20251126T193100Z_kepler.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.39062ms_actscr/exp_6/logs/exp1_active.20251126T193100Z_node.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.39062ms_actscr/exp_7/logs/exp1_active.20251126T193213Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.39062ms_actscr/exp_7/logs/exp1_active.20251126T193213Z_kepler.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.39062ms_actscr/exp_7/logs/exp1_active.20251126T193213Z_node.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.39062ms_actscr/exp_8/logs/exp1_active.20251126T193326Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.39062ms_actscr/exp_8/logs/exp1_active.20251126T193326Z_kepler.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.39062ms_actscr/exp_8/logs/exp1_active.20251126T193326Z_node.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.39062ms_actscr/exp_9/logs/exp1_active.20251126T193440Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.39062ms_actscr/exp_9/logs/exp1_active.20251126T193440Z_kepler.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.39062ms_actscr/exp_9/logs/exp1_active.20251126T193440Z_node.csv
compute,2750.0,1000.0,17.1875,0.00625,100,11.25221089,11.203588499999999,0.40225194435654105,11.242198111111112,11.203057999999999,0.39168286023508486,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/17.18750ms_actscr/exp_0/logs/exp1_active.20251121T142743Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/17.18750ms_actscr/exp_1/logs/exp1_active.20251121T142914Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/17.18750ms_actscr/exp_2/logs/exp1_active.20251121T143046Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/17.18750ms_actscr/exp_3/logs/exp1_active.20251121T143217Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/17.18750ms_actscr/exp_4/logs/exp1_active.20251121T143348Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/17.18750ms_actscr/exp_5/logs/exp1_active.20251121T143520Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/17.18750ms_actscr/exp_6/logs/exp1_active.20251121T143651Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/17.18750ms_actscr/exp_7/logs/exp1_active.20251121T143822Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/17.18750ms_actscr/exp_8/logs/exp1_active.20251121T143953Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/17.18750ms_actscr/exp_9/logs/exp1_active.20251121T144125Z.csv
compute,2750.0,1000.0,2750.0,1.0,100,11.22960098,8.561952499999997,6.5836062853324595,9.887928150537633,8.421329,4.420038731048732,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/2750ms_actscr/exp_0/logs/exp1_active.20251121T122559Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/2750ms_actscr/exp_1/logs/exp1_active.20251121T122730Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/2750ms_actscr/exp_2/logs/exp1_active.20251121T122902Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/2750ms_actscr/exp_3/logs/exp1_active.20251121T123033Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/2750ms_actscr/exp_4/logs/exp1_active.20251121T123204Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/2750ms_actscr/exp_5/logs/exp1_active.20251121T123336Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/2750ms_actscr/exp_6/logs/exp1_active.20251121T123507Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/2750ms_actscr/exp_7/logs/exp1_active.20251121T123638Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/2750ms_actscr/exp_8/logs/exp1_active.20251121T123809Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/2750ms_actscr/exp_9/logs/exp1_active.20251121T123941Z.csv
compute,2750.0,1000.0,1375.0,0.5,100,10.885357529999997,9.806579,3.1652863423861146,9.852025255813952,9.683154499999993,1.7949367848404323,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/1375.00000ms_actscr/exp_0/logs/exp1_active.20251121T125625Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/1375.00000ms_actscr/exp_1/logs/exp1_active.20251121T125756Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/1375.00000ms_actscr/exp_2/logs/exp1_active.20251121T125927Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/1375.00000ms_actscr/exp_3/logs/exp1_active.20251121T130058Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/1375.00000ms_actscr/exp_4/logs/exp1_active.20251121T130230Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/1375.00000ms_actscr/exp_5/logs/exp1_active.20251121T130401Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/1375.00000ms_actscr/exp_6/logs/exp1_active.20251121T130532Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/1375.00000ms_actscr/exp_7/logs/exp1_active.20251121T130704Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/1375.00000ms_actscr/exp_8/logs/exp1_active.20251121T130835Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/1375.00000ms_actscr/exp_9/logs/exp1_active.20251121T131006Z.csv
compute,2750.0,1000.0,2062.5,0.75,100,10.706423389999998,9.1327565,4.369824459184681,10.095797354166665,8.944043999999995,3.117470454373268,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/2062.50000ms_actscr/exp_0/logs/exp1_active.20251121T124112Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/2062.50000ms_actscr/exp_1/logs/exp1_active.20251121T124243Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/2062.50000ms_actscr/exp_2/logs/exp1_active.20251121T124415Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/2062.50000ms_actscr/exp_3/logs/exp1_active.20251121T124546Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/2062.50000ms_actscr/exp_4/logs/exp1_active.20251121T124717Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/2062.50000ms_actscr/exp_5/logs/exp1_active.20251121T124848Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/2062.50000ms_actscr/exp_6/logs/exp1_active.20251121T125020Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/2062.50000ms_actscr/exp_7/logs/exp1_active.20251121T125151Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/2062.50000ms_actscr/exp_8/logs/exp1_active.20251121T125322Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/2062.50000ms_actscr/exp_9/logs/exp1_active.20251121T125453Z.csv
compute,2750.0,1000.0,34.375,0.0125,100,11.213413550000002,11.179455499999994,0.5141289574874055,11.132062736842107,11.158404000000004,0.3799751708899763,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/34.37500ms_actscr/exp_0/logs/exp1_active.20251121T141230Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/34.37500ms_actscr/exp_1/logs/exp1_active.20251121T141402Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/34.37500ms_actscr/exp_2/logs/exp1_active.20251121T141533Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/34.37500ms_actscr/exp_3/logs/exp1_active.20251121T141704Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/34.37500ms_actscr/exp_4/logs/exp1_active.20251121T141836Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/34.37500ms_actscr/exp_5/logs/exp1_active.20251121T142007Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/34.37500ms_actscr/exp_6/logs/exp1_active.20251121T142138Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/34.37500ms_actscr/exp_7/logs/exp1_active.20251121T142309Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/34.37500ms_actscr/exp_8/logs/exp1_active.20251121T142441Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/34.37500ms_actscr/exp_9/logs/exp1_active.20251121T142612Z.csv
compute,2750.0,1000.0,275.0,0.1,100,10.95762729,10.774461000000002,0.8608718540753237,10.790594301075268,10.710170999999988,0.6213714787617421,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/275.00000ms_actscr/exp_0/logs/exp1_active.20251121T132650Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/275.00000ms_actscr/exp_1/logs/exp1_active.20251121T132821Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/275.00000ms_actscr/exp_2/logs/exp1_active.20251121T132953Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/275.00000ms_actscr/exp_3/logs/exp1_active.20251121T133124Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/275.00000ms_actscr/exp_4/logs/exp1_active.20251121T133255Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/275.00000ms_actscr/exp_5/logs/exp1_active.20251121T133427Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/275.00000ms_actscr/exp_6/logs/exp1_active.20251121T133558Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/275.00000ms_actscr/exp_7/logs/exp1_active.20251121T133729Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/275.00000ms_actscr/exp_8/logs/exp1_active.20251121T133900Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/275.00000ms_actscr/exp_9/logs/exp1_active.20251121T134032Z.csv
compute,2750.0,1000.0,68.75,0.025,100,11.038145539999999,10.947591,0.5204247015063654,10.971459031250001,10.921128000000003,0.4064049422713677,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/68.75000ms_actscr/exp_0/logs/exp1_active.20251121T135717Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/68.75000ms_actscr/exp_1/logs/exp1_active.20251121T135848Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/68.75000ms_actscr/exp_2/logs/exp1_active.20251121T140019Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/68.75000ms_actscr/exp_3/logs/exp1_active.20251121T140150Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/68.75000ms_actscr/exp_4/logs/exp1_active.20251121T140322Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/68.75000ms_actscr/exp_5/logs/exp1_active.20251121T140453Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/68.75000ms_actscr/exp_6/logs/exp1_active.20251121T140624Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/68.75000ms_actscr/exp_7/logs/exp1_active.20251121T140756Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/68.75000ms_actscr/exp_8/logs/exp1_active.20251121T140927Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/68.75000ms_actscr/exp_9/logs/exp1_active.20251121T141058Z.csv
compute,2750.0,1000.0,137.5,0.05,100,10.935685059999996,10.833482500000002,0.582115312370013,10.828299563829788,10.785077000000001,0.38718153057809845,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/137.50000ms_actscr/exp_0/logs/exp1_active.20251121T134204Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/137.50000ms_actscr/exp_1/logs/exp1_active.20251121T134335Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/137.50000ms_actscr/exp_2/logs/exp1_active.20251121T134506Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/137.50000ms_actscr/exp_3/logs/exp1_active.20251121T134638Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/137.50000ms_actscr/exp_4/logs/exp1_active.20251121T134809Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/137.50000ms_actscr/exp_5/logs/exp1_active.20251121T134940Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/137.50000ms_actscr/exp_6/logs/exp1_active.20251121T135112Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/137.50000ms_actscr/exp_7/logs/exp1_active.20251121T135243Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/137.50000ms_actscr/exp_8/logs/exp1_active.20251121T135414Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2750ms_ex/137.50000ms_actscr/exp_9/logs/exp1_active.20251121T135545Z.csv
