mode,execution_ms,idle_scrapping_ms,active_interval_ms,active_fraction,n_traces,mean_delta_energy_j,std_delta_energy_j,base_dir,source_csv_list
compute,500.0,1000.0,25.0,0.05,100,1.98174233,0.20008552166246588,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/25ms_actscr/exp_0/logs/exp1_active.20251120T091735Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/25ms_actscr/exp_1/logs/exp1_active.20251120T091844Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/25ms_actscr/exp_2/logs/exp1_active.20251120T091952Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/25ms_actscr/exp_3/logs/exp1_active.20251120T092101Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/25ms_actscr/exp_4/logs/exp1_active.20251120T092209Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/25ms_actscr/exp_5/logs/exp1_active.20251120T092317Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/25ms_actscr/exp_6/logs/exp1_active.20251120T092425Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/25ms_actscr/exp_7/logs/exp1_active.20251120T092533Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/25ms_actscr/exp_8/logs/exp1_active.20251120T092642Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/25ms_actscr/exp_9/logs/exp1_active.20251120T092750Z.csv
compute,500.0,1000.0,250.0,0.5,100,1.8662664099999997,0.45520001676225996,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/250ms_actscr/exp_0/logs/exp1_active.20251118T230043Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/250ms_actscr/exp_0/logs/exp1_active.20251120T085012Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/250ms_actscr/exp_1/logs/exp1_active.20251119T201232Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/250ms_actscr/exp_1/logs/exp1_active.20251120T085121Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/250ms_actscr/exp_2/logs/exp1_active.20251120T085229Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/250ms_actscr/exp_3/logs/exp1_active.20251120T085337Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/250ms_actscr/exp_4/logs/exp1_active.20251120T085446Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/250ms_actscr/exp_5/logs/exp1_active.20251120T085555Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/250ms_actscr/exp_6/logs/exp1_active.20251120T085703Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/250ms_actscr/exp_7/logs/exp1_active.20251120T085812Z.csv
compute,500.0,1000.0,125.0,0.25,100,2.0022735500000004,0.46328158173865236,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/125ms_actscr/exp_0/logs/exp1_active.20251118T230152Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/125ms_actscr/exp_0/logs/exp1_active.20251120T085921Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/125ms_actscr/exp_1/logs/exp1_active.20251119T201341Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/125ms_actscr/exp_1/logs/exp1_active.20251120T090030Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/125ms_actscr/exp_2/logs/exp1_active.20251120T090138Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/125ms_actscr/exp_3/logs/exp1_active.20251120T090247Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/125ms_actscr/exp_4/logs/exp1_active.20251120T090355Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/125ms_actscr/exp_5/logs/exp1_active.20251120T090503Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/125ms_actscr/exp_6/logs/exp1_active.20251120T090611Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/125ms_actscr/exp_7/logs/exp1_active.20251120T090719Z.csv
compute,500.0,1000.0,12.0,0.024,100,1.9337016400000002,0.14606280820376694,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/12ms_actscr/exp_0/logs/exp1_active.20251120T092859Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/12ms_actscr/exp_1/logs/exp1_active.20251120T093007Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/12ms_actscr/exp_2/logs/exp1_active.20251120T093115Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/12ms_actscr/exp_3/logs/exp1_active.20251120T093224Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/12ms_actscr/exp_4/logs/exp1_active.20251120T093332Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/12ms_actscr/exp_5/logs/exp1_active.20251120T093440Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/12ms_actscr/exp_6/logs/exp1_active.20251120T093548Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/12ms_actscr/exp_7/logs/exp1_active.20251120T093656Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/12ms_actscr/exp_8/logs/exp1_active.20251120T093805Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/12ms_actscr/exp_9/logs/exp1_active.20251120T093913Z.csv
compute,500.0,1000.0,1.0,0.002,100,1.9828803800000008,0.15318139049994192,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/1ms_actscr/exp_0/logs/exp1_active.20251120T100310Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/1ms_actscr/exp_1/logs/exp1_active.20251120T100419Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/1ms_actscr/exp_2/logs/exp1_active.20251120T100527Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/1ms_actscr/exp_3/logs/exp1_active.20251120T100636Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/1ms_actscr/exp_4/logs/exp1_active.20251120T100744Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/1ms_actscr/exp_5/logs/exp1_active.20251120T100852Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/1ms_actscr/exp_6/logs/exp1_active.20251120T101000Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/1ms_actscr/exp_7/logs/exp1_active.20251120T101109Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/1ms_actscr/exp_8/logs/exp1_active.20251120T101217Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/1ms_actscr/exp_9/logs/exp1_active.20251120T101325Z.csv
compute,1000.0,1000.0,100.0,0.1,100,3.9945306900000013,0.47674396247752726,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/100ms_actscr/exp_0/logs/exp1_active.20251118T230912Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/100ms_actscr/exp_1/logs/exp1_active.20251119T202102Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/100ms_actscr/exp_2/logs/exp1_active.20251120T012026Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/100ms_actscr/exp_3/logs/exp1_active.20251120T012139Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/100ms_actscr/exp_4/logs/exp1_active.20251120T012252Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/100ms_actscr/exp_5/logs/exp1_active.20251120T012405Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/100ms_actscr/exp_6/logs/exp1_active.20251120T012518Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/100ms_actscr/exp_7/logs/exp1_active.20251120T012631Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/100ms_actscr/exp_8/logs/exp1_active.20251120T012746Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/100ms_actscr/exp_9/logs/exp1_active.20251120T012859Z.csv
compute,1000.0,1000.0,500.0,0.5,100,3.8912487099999993,1.3783115436307591,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/500ms_actscr/exp_0/logs/exp1_active.20251118T230644Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/500ms_actscr/exp_1/logs/exp1_active.20251119T201833Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/500ms_actscr/exp_2/logs/exp1_active.20251120T010049Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/500ms_actscr/exp_3/logs/exp1_active.20251120T010202Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/500ms_actscr/exp_4/logs/exp1_active.20251120T010316Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/500ms_actscr/exp_5/logs/exp1_active.20251120T010430Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/500ms_actscr/exp_6/logs/exp1_active.20251120T010543Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/500ms_actscr/exp_7/logs/exp1_active.20251120T010657Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/500ms_actscr/exp_8/logs/exp1_active.20251120T010810Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/500ms_actscr/exp_9/logs/exp1_active.20251120T010925Z.csv
compute,1000.0,1000.0,50.0,0.05,100,3.9869474999999994,0.3435273100535241,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/50ms_actscr/exp_0/logs/exp1_active.20251120T002558Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/50ms_actscr/exp_1/logs/exp1_active.20251120T002712Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/50ms_actscr/exp_2/logs/exp1_active.20251120T013013Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/50ms_actscr/exp_3/logs/exp1_active.20251120T013126Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/50ms_actscr/exp_4/logs/exp1_active.20251120T013241Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/50ms_actscr/exp_5/logs/exp1_active.20251120T013354Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/50ms_actscr/exp_6/logs/exp1_active.20251120T013507Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/50ms_actscr/exp_7/logs/exp1_active.20251120T013620Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/50ms_actscr/exp_8/logs/exp1_active.20251120T013733Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/50ms_actscr/exp_9/logs/exp1_active.20251120T013847Z.csv
compute,1000.0,1000.0,12.5,0.0125,100,4.017928029999999,0.2332064657858553,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/12.50000ms_actscr/exp_0/logs/exp1_active.20251120T203351Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/12.50000ms_actscr/exp_1/logs/exp1_active.20251120T203504Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/12.50000ms_actscr/exp_2/logs/exp1_active.20251120T203618Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/12.50000ms_actscr/exp_3/logs/exp1_active.20251120T203731Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/12.50000ms_actscr/exp_4/logs/exp1_active.20251120T203844Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/12.50000ms_actscr/exp_5/logs/exp1_active.20251120T203957Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/12.50000ms_actscr/exp_6/logs/exp1_active.20251120T204110Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/12.50000ms_actscr/exp_7/logs/exp1_active.20251120T204224Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/12.50000ms_actscr/exp_8/logs/exp1_active.20251120T204337Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/12.50000ms_actscr/exp_9/logs/exp1_active.20251120T204450Z.csv
compute,1000.0,1000.0,25.0,0.025,100,4.009246839999999,0.2760211865255898,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/25ms_actscr/exp_0/logs/exp1_active.20251120T002826Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/25ms_actscr/exp_1/logs/exp1_active.20251120T002939Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/25ms_actscr/exp_2/logs/exp1_active.20251120T014001Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/25ms_actscr/exp_3/logs/exp1_active.20251120T014115Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/25ms_actscr/exp_4/logs/exp1_active.20251120T014228Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/25ms_actscr/exp_5/logs/exp1_active.20251120T014342Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/25ms_actscr/exp_6/logs/exp1_active.20251120T014455Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/25ms_actscr/exp_7/logs/exp1_active.20251120T014609Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/25ms_actscr/exp_8/logs/exp1_active.20251120T014722Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/25ms_actscr/exp_9/logs/exp1_active.20251120T014835Z.csv
compute,1000.0,1000.0,250.0,0.25,100,3.8200272099999997,0.4843435714142656,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/250ms_actscr/exp_0/logs/exp1_active.20251118T230758Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/250ms_actscr/exp_1/logs/exp1_active.20251119T201948Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/250ms_actscr/exp_2/logs/exp1_active.20251120T011039Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/250ms_actscr/exp_3/logs/exp1_active.20251120T011152Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/250ms_actscr/exp_4/logs/exp1_active.20251120T011305Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/250ms_actscr/exp_5/logs/exp1_active.20251120T011418Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/250ms_actscr/exp_6/logs/exp1_active.20251120T011532Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/250ms_actscr/exp_7/logs/exp1_active.20251120T011645Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/250ms_actscr/exp_8/logs/exp1_active.20251120T011758Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/250ms_actscr/exp_9/logs/exp1_active.20251120T011911Z.csv
compute,1000.0,1000.0,6.25,0.00625,100,4.04359631,0.21989857480214342,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/6.25000ms_actscr/exp_0/logs/exp1_active.20251120T204604Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/6.25000ms_actscr/exp_1/logs/exp1_active.20251120T204718Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/6.25000ms_actscr/exp_2/logs/exp1_active.20251120T204831Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/6.25000ms_actscr/exp_3/logs/exp1_active.20251120T204944Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/6.25000ms_actscr/exp_4/logs/exp1_active.20251120T205057Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/6.25000ms_actscr/exp_5/logs/exp1_active.20251120T205210Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/6.25000ms_actscr/exp_6/logs/exp1_active.20251120T205324Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/6.25000ms_actscr/exp_7/logs/exp1_active.20251120T205437Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/6.25000ms_actscr/exp_8/logs/exp1_active.20251120T205550Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/6.25000ms_actscr/exp_9/logs/exp1_active.20251120T205703Z.csv
compute,1000.0,1000.0,0.78125,0.00078,100,4.05361734,0.23900609375412232,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.78125ms_actscr/exp_0/logs/exp1_active.20251120T212246Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.78125ms_actscr/exp_1/logs/exp1_active.20251120T212359Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.78125ms_actscr/exp_2/logs/exp1_active.20251120T212512Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.78125ms_actscr/exp_3/logs/exp1_active.20251120T212626Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.78125ms_actscr/exp_4/logs/exp1_active.20251120T212739Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.78125ms_actscr/exp_5/logs/exp1_active.20251120T212852Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.78125ms_actscr/exp_6/logs/exp1_active.20251120T213005Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.78125ms_actscr/exp_7/logs/exp1_active.20251120T213118Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.78125ms_actscr/exp_8/logs/exp1_active.20251120T213232Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/0.78125ms_actscr/exp_9/logs/exp1_active.20251120T213345Z.csv
compute,1000.0,1000.0,1.5625,0.00156,100,4.07800231,0.21370355169162258,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1.56250ms_actscr/exp_0/logs/exp1_active.20251120T211032Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1.56250ms_actscr/exp_1/logs/exp1_active.20251120T211145Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1.56250ms_actscr/exp_2/logs/exp1_active.20251120T211258Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1.56250ms_actscr/exp_3/logs/exp1_active.20251120T211411Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1.56250ms_actscr/exp_4/logs/exp1_active.20251120T211525Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1.56250ms_actscr/exp_5/logs/exp1_active.20251120T211639Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1.56250ms_actscr/exp_6/logs/exp1_active.20251120T211752Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1.56250ms_actscr/exp_7/logs/exp1_active.20251120T211905Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1.56250ms_actscr/exp_8/logs/exp1_active.20251120T212018Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1000ms_ex/1.56250ms_actscr/exp_9/logs/exp1_active.20251120T212132Z.csv
